user_id,age,gender,city,monthly_income,credit_score,employment_status,created_at
U001104,30,M,Nueva Estonia,11071.89,676,Self-Employed,2025-05-13
U001105,55,M,San Hugo de la Montaña,6309.14,707,Salaried,2024-02-09
U001106,28,F,San Nadia los altos,22683.65,668,Salaried,2024-07-16
U001107,44,M,Nueva Austria,10076.64,692,Salaried,2024-07-10
U001108,67,M,San María Eugenia los altos,10280.13,691,Salaried,2024-12-30
U001109,47,F,San Manuel los altos,47090.81,710,Unemployed,2024-03-04
U001110,23,M,San Minerva los bajos,10775.13,646,Self-Employed,2025-06-26
U001111,37,M,Nueva Luxemburgo,20879.33,682,Salaried,2023-12-06
U001112,72,F,Nueva Uzbekistán,9048.7,747,Salaried,2024-03-02
U001113,63,M,Nueva República Unida de Tanzanía,31312.16,688,Retired,2024-12-17
U001114,43,M,Nueva Kirguistán,4359.34,716,Self-Employed,2025-05-27
U001115,34,M,Vieja Singapur,8859.29,707,Salaried,2024-06-07
U001116,43,F,Nueva Suecia,4096.7,711,Salaried,2024-02-13
U001117,53,M,Nueva Togo,6459.43,712,Salaried,2024-02-19
U001118,24,M,San María los bajos,13474.63,637,Salaried,2024-02-25
U001119,21,M,San Mario los altos,10464.86,698,Salaried,2024-03-19
U001120,70,F,Nueva Hungría,14236.11,722,Salaried,2024-10-13
U001121,58,M,Vieja Senegal,43733.27,660,Salaried,2025-03-06
U001122,34,M,Vieja Brunei Darussalam,35253.76,706,Salaried,2024-12-23
U001123,22,M,Vieja Burundi,7791.04,615,Retired,2025-07-23
U001124,46,M,Vieja El Salvador,11926.62,721,Salaried,2025-03-09
U001125,72,F,Vieja Paraguay,12375.46,758,Salaried,2024-04-26
U001126,47,M,San Lucas los bajos,5593.13,678,Salaried,2024-03-25
U001127,54,F,Vieja Eslovaquia,6301.63,697,Self-Employed,2025-05-09
U001128,43,F,San Isabel de la Montaña,22745.72,677,Salaried,2023-11-24
U001129,61,F,Nueva Burkina Faso,2800.27,691,Salaried,2025-08-31
U001130,31,M,San Conchita de la Montaña,17362.07,699,Salaried,2025-07-19
U001131,46,M,Nueva Gambia,28042.3,658,Salaried,2025-04-05
U001132,57,M,Vieja Haití,20093.06,746,Self-Employed,2024-06-14
U001133,49,F,San Amador de la Montaña,4595.57,691,Unemployed,2025-08-14
U001134,48,M,Nueva Guyana,9872.34,680,Salaried,2024-08-27
U001135,42,M,San Luis los altos,16458.64,667,Salaried,2024-02-20
U001136,59,M,Nueva Alemania,8906.84,689,Self-Employed,2025-09-13
U001137,69,M,Nueva Islas Marshall,6958.04,648,Retired,2024-08-25
U001138,68,F,San Silvia los bajos,20082.9,658,Salaried,2025-10-04
U001139,68,F,Vieja Italia,19926.14,722,Salaried,2024-04-12
U001140,54,F,Vieja Lituania,4743.43,654,Salaried,2024-11-10
U001141,29,M,San Judith los altos,27349.83,652,Salaried,2025-09-12
U001142,32,M,San Lucía los altos,10110.78,694,Unemployed,2025-10-10
U001143,67,F,Nueva Canadá,21376.22,694,Salaried,2025-05-15
U001144,48,F,Nueva Brunei Darussalam,9334.7,740,Self-Employed,2024-10-10
U001145,32,M,San Rebeca los altos,37924.01,743,Salaried,2024-10-27
U001146,60,M,Vieja Kazajstán,14061.43,661,Salaried,2025-03-10
U001147,70,M,Nueva Niger,8117.14,714,Self-Employed,2025-11-05
U001148,32,F,San Bruno los bajos,17172.06,739,Salaried,2024-10-29
U001149,71,M,Nueva Georgia,19737.39,645,Salaried,2025-04-13
U001150,55,F,San Adán los altos,25113.69,662,Self-Employed,2025-09-26
U001151,62,F,Vieja Papua Nueva Guinea,10610.69,701,Retired,2025-01-01
U001152,19,F,Vieja Suecia,44240.7,828,Retired,2025-06-08
U001153,54,M,Vieja Jamaica,19226.29,688,Salaried,2025-04-20
U001154,30,F,San Conchita los altos,18411.0,718,Salaried,2025-10-14
U001155,29,F,Nueva Somalia,11021.46,747,Salaried,2025-11-16
U001156,21,M,Vieja Nueva Zelandia,15337.29,695,Self-Employed,2025-09-27
U001157,19,F,Nueva Zimbabwe,19921.49,696,Salaried,2024-12-07
U001158,57,M,San Fabiola los bajos,22100.69,675,Self-Employed,2024-06-25
U001159,39,M,Nueva República Centroafricana,9556.9,635,Retired,2025-04-04
U001160,72,F,San Karina de la Montaña,17390.87,734,Salaried,2024-01-22
U001161,27,M,San María los altos,17582.58,748,Self-Employed,2024-11-04
U001162,72,F,Vieja Micronesia,13314.95,726,Retired,2024-07-24
U001163,41,F,Vieja Yemen,6939.46,661,Salaried,2025-04-12
U001164,39,F,Nueva Luxemburgo,20278.62,723,Salaried,2024-10-07
U001165,28,F,Nueva Bosnia y Herzegovina,11199.45,672,Self-Employed,2025-07-28
U001166,49,F,San Nancy los altos,5373.72,665,Salaried,2024-04-30
U001167,53,F,San Jacinto los bajos,22793.48,722,Salaried,2025-08-24
U001168,55,M,Nueva Mongolia,18040.95,697,Salaried,2024-08-05
U001169,64,F,San Víctor los bajos,13416.46,669,Salaried,2025-05-31
U001170,64,M,San Camila de la Montaña,20318.7,719,Retired,2025-07-03
U001171,54,F,Nueva Italia,17947.59,673,Unemployed,2024-08-23
U001172,67,M,San Pascual los altos,3670.17,731,Salaried,2024-09-07
U001173,38,M,Nueva Côte d'Ivoire,10023.6,644,Self-Employed,2024-12-08
U001174,24,F,Vieja Bulgaria,20253.59,666,Salaried,2024-06-06
U001175,65,M,Nueva Cabo Verde,25234.36,732,Salaried,2025-11-13
U001176,38,M,San Esmeralda los bajos,20133.52,634,Self-Employed,2025-08-23
U001177,23,F,Vieja Bulgaria,27644.07,699,Salaried,2025-07-02
U001178,34,M,San Amalia los altos,10704.65,683,Salaried,2025-09-02
U001179,22,F,Vieja Montenegro,4602.06,681,Salaried,2025-04-16
U001180,24,M,Vieja Albania,7203.89,615,Salaried,2025-01-06
U001181,46,F,Vieja República Popular Democrática de Corea,5359.28,722,Retired,2024-12-01
U001182,74,F,Nueva Vanuatu,9158.54,757,Salaried,2025-08-16
U001183,42,F,Nueva Liberia,9686.8,612,Salaried,2025-04-15
U001184,24,F,San Natalia los bajos,6836.87,718,Self-Employed,2024-10-12
U001185,54,M,Vieja Liechtenstein,12166.74,667,Salaried,2024-08-14
U001186,22,M,San María Cristina de la Montaña,14706.0,695,Salaried,2024-03-08
U001187,38,F,San Salvador los altos,26119.55,753,Retired,2025-10-10
U001188,22,F,San Pascual los bajos,10765.9,618,Salaried,2025-05-27
U001189,42,M,Nueva Eslovaquia,10424.57,691,Self-Employed,2025-03-20
U001190,53,M,San Jaime los altos,7493.15,645,Salaried,2024-03-04
U001191,57,F,Vieja Turquía,16420.28,692,Self-Employed,2024-02-19
U001192,45,M,San Ramiro los bajos,13625.23,655,Self-Employed,2025-02-16
U001193,45,M,San Zeferino los altos,11634.84,647,Salaried,2025-10-16
U001194,39,M,San Luisa de la Montaña,22790.96,733,Retired,2025-01-01
U001195,44,F,Nueva Letonia,4412.9,639,Self-Employed,2024-03-13
U001196,37,M,Nueva Emiratos Árabes Unidos,5442.98,647,Salaried,2024-06-16
U001197,43,F,Vieja Tayikistán,12707.37,626,Salaried,2024-06-03
U001198,41,M,Nueva Togo,7683.91,638,Salaried,2025-07-23
U001199,36,F,San Emilia los altos,15128.87,685,Salaried,2023-12-17
U001200,19,M,San María Cristina de la Montaña,8664.22,675,Salaried,2025-03-14
U001201,36,M,Vieja Fiji,9623.78,666,Salaried,2024-12-22
U001202,25,F,San Wendolin de la Montaña,36463.65,752,Self-Employed,2025-11-10
U001203,48,F,San Julia los bajos,6125.72,713,Unemployed,2025-07-26
U001204,34,M,San Pedro de la Montaña,21738.45,642,Self-Employed,2023-12-02
U001205,42,M,San Eloy los altos,21834.94,754,Salaried,2025-09-26
U001206,42,F,San Espartaco los altos,6812.22,641,Salaried,2025-05-22
U001207,20,F,San Rolando los altos,24602.34,695,Salaried,2025-06-17
U001208,34,M,Nueva Haití,18599.42,699,Self-Employed,2024-11-04
U001209,54,M,Nueva Dominicana,16889.0,640,Salaried,2024-04-04
U001210,62,M,Vieja Australia,25044.03,752,Salaried,2024-10-19
U001211,40,F,San Pilar los bajos,11641.9,679,Retired,2024-03-02
U001212,55,M,Vieja Albania,5331.22,703,Salaried,2024-08-04
U001213,71,F,San Cristal de la Montaña,18830.52,701,Self-Employed,2024-03-20
U001214,44,F,San Rubén de la Montaña,26228.77,684,Salaried,2025-07-14
U001215,33,F,San Mitzy los altos,18746.52,644,Salaried,2025-01-22
U001216,43,M,San Antonia los altos,13172.26,677,Salaried,2024-07-25
U001217,75,M,Nueva Paraguay,15293.52,688,Salaried,2024-01-13
U001218,66,F,Vieja República Árabe Siria,12346.36,728,Salaried,2025-01-12
U001219,28,M,San Aurelio los bajos,10279.86,610,Self-Employed,2024-05-11
U001220,26,M,Vieja Islas Marshall,38167.91,756,Salaried,2024-08-28
U001221,61,F,San Esteban los altos,6152.68,714,Salaried,2025-01-07
U001222,70,M,San Ramiro los altos,9879.48,705,Self-Employed,2023-11-28
U001223,34,F,Vieja Micronesia,15939.16,673,Retired,2024-05-26
U001224,69,M,Nueva Tayikistán,8347.69,665,Salaried,2025-10-09
U001225,53,F,San Juana de la Montaña,7710.09,650,Salaried,2024-09-16
U001226,72,F,San Paola los altos,12831.94,670,Salaried,2024-06-28
U001227,73,M,Vieja Panamá,20115.2,766,Self-Employed,2025-08-06
U001228,57,F,San Micaela de la Montaña,9432.99,697,Salaried,2024-07-09
U001229,27,M,Vieja Panamá,18030.34,700,Salaried,2024-01-24
U001230,55,M,Nueva Qatar,13982.66,721,Retired,2025-01-09
U001231,54,M,Nueva Eslovaquia,17842.69,645,Self-Employed,2025-04-25
U001232,73,F,Vieja Brunei Darussalam,22505.02,744,Unemployed,2024-04-29
U001233,34,F,San Vicente de la Montaña,8450.9,676,Self-Employed,2025-06-24
U001234,54,F,Nueva Montenegro,20130.62,688,Salaried,2025-05-31
U001235,35,F,San Alfonso de la Montaña,25432.59,787,Salaried,2024-01-17
U001236,56,F,Nueva Gabón,8336.58,631,Salaried,2025-01-28
U001237,74,F,Nueva Georgia,16031.18,731,Self-Employed,2024-10-03
U001238,21,F,San María del Carmen los altos,11631.59,730,Retired,2024-10-01
U001239,75,F,San Ignacio de la Montaña,5983.95,721,Salaried,2024-09-19
U001240,70,F,Nueva Somalia,9288.05,763,Salaried,2025-06-03
U001241,71,F,Nueva Túnez,44157.11,698,Unemployed,2025-09-10
U001242,61,M,Vieja Países Bajos,9607.18,724,Retired,2024-02-12
U001243,32,M,San Hermelinda los altos,10590.59,674,Salaried,2024-01-28
U001244,65,F,San Marcela los bajos,13564.79,619,Self-Employed,2024-09-23
U001245,38,F,Vieja Congo,13249.26,654,Self-Employed,2025-01-09
U001246,56,M,Nueva Zambia,9938.05,745,Salaried,2024-09-20
U001247,31,F,San Tania de la Montaña,6286.1,704,Self-Employed,2024-07-10
U001248,66,F,San Adalberto los altos,11300.73,683,Self-Employed,2025-10-01
U001249,50,M,Nueva Australia,21465.95,710,Salaried,2023-11-25
U001250,63,F,San Pablo los altos,18814.21,739,Salaried,2024-01-27
U001251,72,M,San Enrique los altos,10951.32,672,Salaried,2025-06-19
U001252,74,M,San Eric los bajos,6966.79,660,Self-Employed,2025-10-25
U001253,33,M,Nueva Dominicana,78390.39,794,Salaried,2024-05-11
U001254,41,M,San Eloisa de la Montaña,5939.35,623,Salaried,2024-04-10
U001255,70,F,Vieja Sri Lanka,17838.59,724,Salaried,2025-01-21
U001256,58,M,Vieja Suriname,18570.51,687,Self-Employed,2024-01-13
U001257,33,F,San Berta de la Montaña,12391.02,692,Salaried,2025-06-07
U001258,46,M,San Isabel los bajos,14066.28,598,Retired,2024-02-29
U001259,48,F,Nueva Guinea Bissau,11639.04,651,Salaried,2025-03-17
U001260,71,F,Nueva Iraq,14840.67,819,Self-Employed,2024-12-03
U001261,62,M,San Isaac los altos,16655.39,685,Salaried,2025-04-17
U001262,42,M,San Rocío de la Montaña,23227.24,713,Salaried,2025-02-03
U001263,54,M,San Ignacio los bajos,17189.55,718,Unemployed,2024-03-31
U001264,59,M,Vieja Francia,45886.5,680,Self-Employed,2025-07-24
U001265,35,F,Vieja Guatemala,17750.68,648,Salaried,2025-09-04
U001266,73,M,San Cecilia los altos,18644.52,668,Salaried,2025-06-13
U001267,26,M,San Mauro los bajos,10400.2,661,Self-Employed,2024-11-01
U001268,18,M,San Hilda los bajos,23992.34,719,Salaried,2025-01-23
U001269,69,F,Nueva Sri Lanka,6326.92,693,Self-Employed,2025-03-07
U001270,63,F,Vieja Chile,8727.66,639,Salaried,2025-10-14
U001271,42,F,Vieja Vanuatu,11728.65,670,Salaried,2025-10-10
U001272,31,F,Nueva Angola,57298.51,740,Salaried,2025-09-11
U001273,51,F,Vieja Rumania,5845.51,658,Salaried,2024-05-05
U001274,18,F,Vieja República Árabe Siria,24657.34,767,Salaried,2025-10-16
U001275,56,F,San Úrsula de la Montaña,5158.55,607,Salaried,2024-09-01
U001276,24,F,San Esparta los altos,41051.35,718,Salaried,2025-06-13
U001277,35,F,San Cecilia los bajos,7934.89,696,Unemployed,2024-12-15
U001278,34,F,Vieja Kirguistán,2747.79,669,Salaried,2024-12-16
U001279,51,M,Nueva Santo Tomé y Príncipe,16263.73,728,Unemployed,2025-05-06
U001280,69,F,Nueva Micronesia,7271.1,695,Self-Employed,2024-03-24
U001281,61,M,Nueva Venezuela,7667.49,698,Self-Employed,2025-06-12
U001282,59,F,San Jorge de la Montaña,7807.13,670,Retired,2024-05-09
U001283,34,F,San Esther de la Montaña,7350.41,700,Salaried,2024-06-14
U001284,65,M,San Eugenia de la Montaña,22360.93,695,Salaried,2025-04-24
U001285,54,M,Vieja Liberia,13669.78,632,Salaried,2024-11-20
U001286,63,M,San Amalia de la Montaña,11161.15,690,Self-Employed,2025-04-08
U001287,58,F,San Benjamín los altos,64374.69,698,Retired,2024-12-30
U001288,60,F,San Frida los altos,32160.89,752,Salaried,2025-01-17
U001289,72,M,Vieja Sudán,15809.75,772,Self-Employed,2024-09-11
U001290,74,M,San Rodrigo los altos,16701.66,719,Salaried,2025-10-19
U001291,48,M,Vieja Lesotho,12940.63,735,Self-Employed,2025-10-26
U001292,64,M,Vieja Jordania,25793.6,682,Retired,2025-08-17
U001293,75,F,San Micaela los bajos,6053.86,685,Self-Employed,2025-10-11
U001294,32,F,Nueva Mauritania,8266.59,671,Salaried,2024-03-29
U001295,73,F,Nueva Panamá,28070.17,696,Salaried,2025-04-04
U001296,74,F,San Eric de la Montaña,13020.83,702,Salaried,2024-04-15
U001297,55,F,Vieja Samoa,22226.9,609,Salaried,2025-06-01
U001298,25,F,Nueva Malawi,9283.37,680,Salaried,2025-08-13
U001299,58,M,San Camila los bajos,27447.97,686,Salaried,2025-04-29
U001300,30,M,San Mauro de la Montaña,4333.23,694,Unemployed,2025-02-22
U001301,42,F,Vieja Antigua y Barbuda,9125.09,632,Salaried,2024-05-29
U001302,73,M,Nueva República Democrática Popular Lao,9185.6,688,Salaried,2025-02-24
U001303,30,F,Nueva Seychelles,9294.27,586,Salaried,2024-12-24
U001304,54,F,Nueva Bahrein,22885.06,750,Salaried,2024-03-30
U001305,73,M,San Dolores los altos,19750.09,660,Self-Employed,2024-10-01
U001306,49,F,Vieja Bhután,11838.42,686,Self-Employed,2024-05-08
U001307,29,F,San Samuel los bajos,19135.04,710,Self-Employed,2025-09-25
U001308,18,F,San David de la Montaña,8599.81,670,Salaried,2025-08-27
U001309,66,M,San Ruby de la Montaña,17577.38,758,Salaried,2025-07-31
U001310,28,F,Vieja Côte d'Ivoire,20388.04,715,Self-Employed,2025-06-06
U001311,67,M,San María Elena los altos,14048.85,753,Salaried,2025-02-22
U001312,45,F,Nueva Lesotho,17083.32,655,Salaried,2024-09-16
U001313,48,F,Nueva Angola,31008.67,732,Salaried,2024-04-27
U001314,52,M,San Conchita los altos,10241.19,667,Self-Employed,2024-02-04
U001315,18,F,Vieja Santo Tomé y Príncipe,15961.67,693,Self-Employed,2025-03-01
U001316,51,M,Nueva Bosnia y Herzegovina,15038.6,702,Salaried,2024-11-30
U001317,18,M,Nueva Tailandia,37048.18,738,Salaried,2025-04-09
U001318,74,F,San Octavio los bajos,14978.65,739,Salaried,2024-09-04
U001319,24,F,Vieja Etiopía,7190.28,685,Salaried,2025-11-19
U001320,37,M,San Juana los bajos,39560.4,699,Salaried,2025-02-21
U001321,20,F,Vieja Chad,8033.85,641,Retired,2024-06-06
U001322,47,F,San Eugenia de la Montaña,6948.08,649,Salaried,2024-06-29
U001323,61,M,San Francisco de la Montaña,10696.75,634,Salaried,2023-11-26
U001324,75,F,Nueva Paraguay,13485.51,737,Salaried,2023-11-27
U001325,30,M,San Vanesa de la Montaña,7749.21,733,Retired,2025-05-09
U001326,69,F,San Lucas los bajos,18150.9,743,Salaried,2024-02-12
U001327,32,M,Vieja Sudáfrica,9002.88,709,Salaried,2025-02-18
U001328,19,M,San Francisca los altos,6938.49,702,Salaried,2024-10-15
U001329,63,M,San Sara los bajos,14810.68,718,Salaried,2025-05-03
U001330,58,F,San Emilia los bajos,6598.8,649,Self-Employed,2025-01-23
U001331,57,M,San Diego los bajos,19117.07,659,Salaried,2025-01-29
U001332,21,M,San Flavio los bajos,17639.99,623,Self-Employed,2025-02-12
U001333,19,M,San Leonel los altos,22223.48,632,Self-Employed,2024-03-08
U001334,44,F,Nueva Micronesia,18608.62,715,Salaried,2025-07-22
U001335,53,F,Nueva Eslovenia,8794.98,708,Salaried,2024-12-20
U001336,27,M,San Ivonne los altos,15619.34,657,Self-Employed,2025-03-12
U001337,58,M,Nueva Liberia,7294.44,607,Salaried,2025-03-29
U001338,60,M,Nueva Chipre,16478.14,633,Self-Employed,2024-11-22
U001339,35,M,San Augusto de la Montaña,14146.27,671,Salaried,2024-06-13
U001340,75,M,Vieja Benin,20080.12,695,Salaried,2025-03-09
U001341,57,M,Vieja Lituania,10963.55,718,Salaried,2025-03-12
U001342,68,M,San Rubén de la Montaña,16334.5,712,Salaried,2025-07-14
U001343,56,M,Vieja Mauritania,17704.26,634,Self-Employed,2023-11-30
U001344,71,M,Vieja Egipto,21037.74,731,Salaried,2023-12-18
U001345,44,F,Nueva Swazilandia,7258.95,669,Salaried,2023-12-20
U001346,53,F,San Evelio los altos,13048.33,684,Retired,2023-11-22
U001347,62,F,Nueva Guatemala,16322.76,754,Salaried,2025-07-19
U001348,18,M,San Jesús los altos,25567.06,632,Self-Employed,2024-09-23
U001349,25,F,San Rodrigo de la Montaña,19404.15,735,Salaried,2024-12-28
U001350,23,M,Nueva Bosnia y Herzegovina,16849.65,721,Self-Employed,2025-01-21
U001351,24,F,San Rafaél los altos,44683.62,747,Self-Employed,2024-08-18
U001352,47,F,San Gerónimo de la Montaña,15515.35,730,Salaried,2025-03-06
U001353,21,M,Vieja Luxemburgo,14573.1,676,Self-Employed,2025-02-10
U001354,73,M,Vieja Cuba,10820.0,759,Unemployed,2024-10-03
U001355,41,F,Nueva Países Bajos,8175.87,739,Salaried,2024-07-07
U001356,25,M,San Camilo los altos,18032.27,624,Unemployed,2024-06-09
U001357,74,M,San Margarita los bajos,16657.06,619,Salaried,2025-02-01
U001358,26,M,San Federico los bajos,19444.21,717,Salaried,2025-07-16
U001359,75,F,San María Luisa los altos,9363.61,701,Retired,2025-09-21
U001360,35,M,Vieja Burundi,43152.45,690,Salaried,2024-06-09
U001361,39,M,Vieja Sierra Leona,7077.35,735,Salaried,2025-07-26
U001362,43,F,Nueva Irán,43371.26,715,Salaried,2024-10-07
U001363,42,F,San Noemí los altos,24511.01,749,Self-Employed,2023-11-29
U001364,59,M,San Felix los bajos,8557.04,668,Salaried,2024-02-02
U001365,62,M,San Zacarías los altos,27959.85,776,Retired,2025-08-20
U001366,72,M,San Antonio los altos,18727.13,669,Salaried,2025-11-14
U001367,55,F,Vieja Irán,44012.84,700,Self-Employed,2024-08-22
U001368,61,F,Vieja Djibouti,10926.18,705,Salaried,2025-06-23
U001369,42,F,Vieja Venezuela,33944.98,739,Self-Employed,2024-04-25
U001370,73,M,Nueva Ghana,17135.7,722,Salaried,2024-04-30
U001371,49,M,Nueva Francia,13713.13,710,Unemployed,2025-09-01
U001372,46,M,San Cristal de la Montaña,2928.55,664,Salaried,2024-02-23
U001373,59,F,Vieja Santo Tomé y Príncipe,15441.18,648,Salaried,2023-11-27
U001374,73,M,Vieja Kuwait,16844.74,695,Retired,2025-03-18
U001375,60,F,San Miguel los altos,38303.07,781,Salaried,2025-09-26
U001376,62,M,San Mitzy de la Montaña,10102.28,685,Salaried,2025-07-07
U001377,64,M,San Leonel de la Montaña,12779.93,676,Salaried,2025-06-26
U001378,60,F,Nueva Perú,15018.15,664,Salaried,2025-08-03
U001379,70,M,San Mateo los altos,6779.31,716,Salaried,2023-12-17
U001380,28,F,San Laura los altos,19491.19,651,Unemployed,2025-07-16
U001381,73,M,Vieja Cabo Verde,22861.58,684,Salaried,2025-05-17
U001382,49,F,San Ignacio los altos,15551.29,722,Salaried,2023-11-28
U001383,35,M,Nueva Letonia,13092.99,698,Salaried,2025-02-15
U001384,53,F,Vieja Kenya,9800.04,678,Salaried,2025-03-11
U001385,33,M,San Eduardo los altos,11807.43,648,Salaried,2024-06-13
U001386,69,F,Vieja Namibia,12015.29,634,Salaried,2025-03-12
U001387,49,F,San Josefina de la Montaña,9949.8,673,Salaried,2024-12-13
U001388,49,M,San Enrique los bajos,11456.27,676,Salaried,2025-05-19
U001389,44,M,San José los bajos,12873.7,704,Salaried,2024-06-26
U001390,18,M,San Dolores los altos,22577.53,655,Self-Employed,2024-03-02
U001391,57,F,Nueva Uganda,6490.4,643,Unemployed,2024-06-18
U001392,53,M,Vieja Letonia,9973.41,672,Self-Employed,2024-04-22
U001393,47,F,Nueva Nauru,8416.95,630,Salaried,2025-08-08
U001394,21,M,Nueva Maldivas,10161.16,677,Self-Employed,2024-12-14
U001395,39,F,Vieja Nigeria,19091.87,666,Self-Employed,2024-07-12
U001396,41,F,San Ramiro los altos,10427.49,643,Salaried,2023-12-29
U001397,66,M,San Berta los altos,13110.08,662,Salaried,2024-03-27
U001398,40,F,Nueva Gambia,18842.62,617,Salaried,2024-11-26
U001399,41,M,Vieja Yemen,10766.8,693,Salaried,2024-08-07
U001400,28,F,San Jorge Luis los bajos,14917.66,786,Salaried,2025-01-30
U001401,63,F,San Jaime de la Montaña,16479.62,657,Salaried,2024-10-06
U001402,57,M,Vieja Tailandia,12616.0,620,Salaried,2025-03-06
U001403,72,F,Nueva Guinea Bissau,12729.03,665,Salaried,2024-08-23
U001404,70,M,San Zacarías los altos,23138.06,686,Self-Employed,2024-12-04
U001405,24,F,San Arcelia los bajos,12455.78,649,Salaried,2025-03-12
U001406,58,M,San Marisol los altos,37922.91,704,Self-Employed,2024-03-13
U001407,46,F,Vieja Maldivas,40116.15,745,Self-Employed,2025-03-26
U001408,50,M,San Angélica de la Montaña,17840.74,707,Retired,2024-03-26
U001409,18,M,San Esperanza los bajos,16920.45,598,Salaried,2024-07-25
U001410,45,F,San Gabriela los altos,11301.27,717,Retired,2025-04-05
U001411,67,M,San Genaro los bajos,12973.47,640,Self-Employed,2025-07-20
U001412,29,M,San Rodrigo los altos,12946.2,745,Salaried,2024-11-05
U001413,60,F,San Daniela de la Montaña,28229.84,705,Salaried,2025-09-15
U001414,42,F,Nueva Uzbekistán,23644.12,679,Retired,2024-05-22
U001415,62,M,San Arcelia de la Montaña,4806.27,648,Salaried,2024-03-30
U001416,39,F,San Benjamín de la Montaña,34123.22,692,Salaried,2024-01-10
U001417,26,M,San Pascual de la Montaña,11544.56,662,Salaried,2023-12-12
U001418,62,F,San Ofelia de la Montaña,41876.58,787,Self-Employed,2024-02-10
U001419,53,F,San Serafín de la Montaña,50577.81,720,Self-Employed,2024-01-26
U001420,53,M,San Horacio de la Montaña,15952.56,631,Salaried,2024-06-01
U001421,57,F,San Margarita los altos,32408.0,664,Self-Employed,2024-02-28
U001422,61,M,Nueva Argelia,15215.43,651,Retired,2023-12-19
U001423,59,M,San Irma los bajos,9383.24,655,Salaried,2024-11-18
U001424,62,F,San Pascual los bajos,9276.83,668,Self-Employed,2024-03-05
U001425,66,F,Vieja Seychelles,9614.61,725,Salaried,2025-06-25
U001426,55,F,San Ofelia los altos,6884.88,693,Self-Employed,2025-04-01
U001427,75,F,San Javier los bajos,27744.02,694,Unemployed,2025-01-14
U001428,45,M,Nueva México,8684.1,671,Salaried,2024-07-18
U001429,19,F,San Liliana los bajos,27114.8,694,Salaried,2024-03-21
U001430,60,M,San Adalberto de la Montaña,9713.49,709,Salaried,2025-01-01
U001431,66,M,Vieja Guinea Ecuatorial,6895.5,717,Retired,2024-11-20
U001432,61,F,Vieja Nicaragua,17071.48,685,Salaried,2024-07-11
U001433,21,F,Vieja Guyana,8077.59,633,Salaried,2025-02-27
U001434,52,M,Nueva República Centroafricana,18414.44,743,Salaried,2024-09-07
U001435,46,M,Vieja República de Macedonia del Norte,9114.44,700,Self-Employed,2024-10-26
U001436,61,M,San Felix de la Montaña,3819.15,660,Self-Employed,2025-05-30
U001437,53,F,San José María de la Montaña,13113.07,653,Salaried,2024-06-13
U001438,68,F,Vieja Serbia,7616.68,664,Self-Employed,2024-05-26
U001439,21,F,San Gloria los altos,15919.75,668,Salaried,2025-06-21
U001440,68,F,San Liliana de la Montaña,3487.92,602,Retired,2025-09-14
U001441,21,M,Nueva Chad,9282.45,688,Self-Employed,2024-07-03
U001442,30,F,Vieja San Vicente y las Granadinas,2569.58,647,Self-Employed,2024-11-07
U001443,58,F,San Silvia los bajos,9742.48,744,Self-Employed,2024-04-15
U001444,52,M,San Aida de la Montaña,10604.0,701,Self-Employed,2023-12-30
U001445,30,F,Nueva Brunei Darussalam,14541.39,594,Salaried,2024-06-28
U001446,61,M,San Carmen los altos,21182.37,710,Salaried,2024-10-27
U001447,29,M,Nueva Bosnia y Herzegovina,18123.44,839,Salaried,2024-03-18
U001448,45,F,Vieja España,3825.84,745,Salaried,2024-08-13
U001449,26,M,San Hugo los bajos,11243.34,685,Salaried,2024-09-05
U001450,34,M,San Alonso los bajos,12999.84,663,Salaried,2024-01-23
U001451,63,M,Nueva Granada,9491.01,704,Salaried,2025-07-16
U001452,38,M,San Angélica los altos,5375.98,704,Self-Employed,2024-11-21
U001453,58,F,Nueva Gabón,10407.51,644,Salaried,2025-08-17
U001454,54,F,San Adán de la Montaña,10198.46,737,Salaried,2025-07-10
U001455,63,F,Vieja México,9689.51,705,Salaried,2024-05-31
U001456,29,M,Nueva Montenegro,8616.43,703,Self-Employed,2025-06-15
U001457,28,F,Nueva Nauru,20156.95,758,Salaried,2024-09-19
U001458,43,M,San Irene de la Montaña,12024.02,710,Salaried,2025-03-24
U001459,74,M,Nueva Gabón,14169.41,753,Self-Employed,2024-11-29
U001460,39,F,San Elvia los bajos,8679.34,707,Salaried,2025-10-11
U001461,66,F,Nueva Burkina Faso,11886.77,692,Retired,2024-05-23
U001462,70,M,San Irma de la Montaña,14115.82,709,Salaried,2024-03-30
U001463,40,F,San Rocío de la Montaña,12459.8,691,Salaried,2024-09-24
U001464,59,M,Nueva Australia,34436.45,753,Retired,2025-02-15
U001465,61,F,San Rubén de la Montaña,22505.0,684,Salaried,2024-09-05
U001466,68,M,Nueva Congo,7835.78,730,Salaried,2024-12-14
U001467,52,F,Vieja Serbia,22598.26,757,Salaried,2024-01-07
U001468,51,F,Vieja Sri Lanka,9298.53,675,Salaried,2024-03-20
U001469,50,F,Nueva Nigeria,4995.58,664,Salaried,2024-05-20
U001470,36,M,San Porfirio los altos,24292.97,673,Salaried,2025-07-01
U001471,23,M,San Marcela los altos,19619.67,673,Salaried,2024-04-19
U001472,67,M,Vieja Kazajstán,16227.04,653,Self-Employed,2025-06-06
