user_id,product_id,interaction_type,implicit_rating,timestamp
U000827,P0056,view,1,2025-09-19 18:33:05
U000024,P0086,view,1,2025-06-30 09:48:29
U000984,P0080,add_to_cart,3,2025-07-17 20:26:46
U000905,P0072,add_to_cart,3,2025-05-04 07:21:06
U001919,P0060,add_to_cart,3,2025-05-16 09:10:20
U001137,P0005,view,1,2024-12-03 03:51:30
U000907,P0015,click,2,2025-04-19 11:37:27
U001177,P0073,click,2,2025-07-13 07:34:04
U001401,P0051,click,2,2025-01-31 12:30:24
U001691,P0004,view,1,2024-12-17 10:09:48
U000395,P0043,view,1,2025-07-20 08:25:10
U000298,P0022,view,1,2025-04-03 19:02:35
U001261,P0034,conversion,5,2025-10-07 00:44:57
U001252,P0094,view,1,2025-06-19 22:24:20
U000074,P0069,view,1,2025-05-12 07:45:11
U000099,P0055,view,1,2025-02-04 11:45:06
U000288,P0079,view,1,2024-11-23 12:46:39
U000474,P0050,view,1,2025-04-14 14:57:28
U000149,P0034,click,2,2025-03-03 03:16:04
U000970,P0062,view,1,2025-07-16 14:16:10
U001297,P0037,view,1,2025-06-16 18:50:58
U001499,P0072,view,1,2025-01-24 19:56:50
U001026,P0068,view,1,2025-03-08 05:16:59
U001055,P0096,click,2,2025-02-20 20:36:43
U001109,P0074,add_to_cart,3,2025-06-28 18:56:40
U001887,P0067,add_to_cart,3,2025-11-12 02:58:57
U001532,P0007,click,2,2025-06-09 20:16:04
U000395,P0021,view,1,2025-09-07 02:48:24
U001225,P0049,view,1,2025-09-20 00:56:55
U001483,P0067,click,2,2025-03-10 16:45:53
U000133,P0060,add_to_cart,3,2025-08-05 13:38:20
U001947,P0045,conversion,5,2025-09-24 03:31:24
U001668,P0042,add_to_cart,3,2025-02-26 01:06:43
U000471,P0076,conversion,5,2025-10-04 00:01:13
U001282,P0023,click,2,2024-12-13 20:21:29
U001930,P0044,view,1,2025-08-20 14:13:00
U001875,P0041,view,1,2025-01-18 17:32:17
U000056,P0097,add_to_cart,3,2025-09-22 18:31:51
U000104,P0069,click,2,2025-10-27 05:47:24
U001628,P0059,add_to_cart,3,2025-08-19 04:19:05
U001981,P0093,view,1,2025-08-13 04:22:34
U000838,P0006,click,2,2025-10-08 00:03:03
U000963,P0066,view,1,2025-09-06 07:03:46
U001953,P0025,conversion,5,2024-12-22 00:28:35
U000511,P0017,add_to_cart,3,2025-05-22 16:47:39
U000232,P0082,view,1,2025-08-31 04:42:45
U001883,P0064,click,2,2025-06-19 23:58:49
U001288,P0051,view,1,2025-01-05 02:49:46
U000403,P0090,add_to_cart,3,2025-05-02 15:37:54
U000257,P0065,add_to_cart,3,2025-05-24 20:41:15
U001074,P0094,add_to_cart,3,2025-06-05 17:10:22
U000953,P0034,view,1,2025-10-22 18:17:45
U001288,P0049,view,1,2025-11-17 22:25:19
U001031,P0087,click,2,2024-11-24 22:13:33
U001066,P0030,view,1,2025-04-21 19:23:32
U000281,P0094,click,2,2025-07-26 23:41:10
U001328,P0014,add_to_cart,3,2025-04-18 03:13:25
U000898,P0093,add_to_cart,3,2025-07-29 15:46:11
U000013,P0055,add_to_cart,3,2025-03-08 00:51:19
U000081,P0088,click,2,2025-08-07 08:50:16
U001462,P0059,conversion,5,2025-02-16 21:28:58
U000133,P0068,add_to_cart,3,2025-08-12 23:46:28
U001058,P0001,click,2,2025-01-05 23:49:02
U000798,P0086,click,2,2025-04-05 06:06:01
U001411,P0044,view,1,2025-10-31 16:37:56
U001993,P0029,view,1,2025-07-31 07:54:41
U000249,P0098,view,1,2025-06-15 16:46:12
U001156,P0052,view,1,2025-07-05 23:15:27
U000410,P0099,view,1,2025-10-24 04:27:24
U000517,P0050,add_to_cart,3,2025-09-12 04:57:51
U001122,P0093,view,1,2025-09-13 09:05:46
U000418,P0068,conversion,5,2025-11-08 10:09:10
U000607,P0049,add_to_cart,3,2025-11-15 11:50:48
U000124,P0095,view,1,2024-12-12 21:04:15
U001413,P0096,view,1,2025-01-01 17:50:02
U000924,P0058,add_to_cart,3,2025-04-19 04:28:08
U000526,P0079,view,1,2025-08-02 09:13:55
U000869,P0041,add_to_cart,3,2025-10-19 05:18:25
U000655,P0065,add_to_cart,3,2025-02-28 20:35:40
U001131,P0065,view,1,2025-10-31 11:33:47
U001826,P0076,view,1,2025-09-18 17:29:29
U001469,P0018,view,1,2025-07-06 08:46:05
U000601,P0079,view,1,2025-11-15 10:37:49
U001956,P0082,view,1,2025-08-30 10:23:14
U001913,P0097,add_to_cart,3,2025-08-05 08:48:00
U000852,P0016,view,1,2025-01-16 20:58:26
U001848,P0026,click,2,2025-11-07 18:29:42
U001841,P0086,view,1,2025-10-18 20:03:16
U000822,P0063,view,1,2025-08-03 18:23:27
U000096,P0004,view,1,2025-06-09 05:05:56
U000287,P0087,view,1,2024-12-28 22:28:03
U001006,P0007,click,2,2025-03-30 08:41:05
U001197,P0084,view,1,2024-11-23 07:56:22
U001485,P0078,conversion,5,2025-02-08 07:40:28
U001993,P0011,view,1,2025-11-22 14:49:24
U001000,P0038,view,1,2025-05-16 01:02:12
U000301,P0076,view,1,2025-09-19 15:02:23
U000016,P0025,view,1,2024-12-10 18:31:06
U001777,P0021,click,2,2025-01-06 04:50:57
U001958,P0046,add_to_cart,3,2025-05-26 14:25:32
U001324,P0004,add_to_cart,3,2024-12-13 21:15:01
U000402,P0074,click,2,2025-11-21 14:54:02
U001692,P0084,view,1,2025-07-13 10:00:57
U000495,P0092,view,1,2025-01-22 08:56:45
U001983,P0026,view,1,2025-05-01 20:48:48
U001033,P0096,view,1,2025-07-25 17:47:43
U001017,P0008,add_to_cart,3,2025-03-18 14:58:44
U000838,P0033,view,1,2024-12-09 06:38:00
U001242,P0035,click,2,2025-05-15 01:43:07
U000824,P0012,view,1,2025-10-30 10:52:27
U001872,P0045,click,2,2024-12-11 08:53:52
U001000,P0078,add_to_cart,3,2025-02-09 19:46:56
U001359,P0084,view,1,2024-12-04 19:58:21
U001422,P0021,view,1,2025-06-10 01:22:25
U001600,P0015,click,2,2025-07-25 01:53:10
U000059,P0025,view,1,2025-06-20 05:59:00
U001460,P0078,click,2,2024-12-04 23:18:21
U001390,P0096,click,2,2025-06-11 18:25:16
U000824,P0030,add_to_cart,3,2025-07-29 13:14:30
U000163,P0011,view,1,2025-11-06 14:32:56
U000044,P0021,click,2,2025-10-25 03:29:24
U000716,P0026,conversion,5,2025-10-22 08:42:00
U001042,P0001,add_to_cart,3,2024-12-18 05:33:21
U000113,P0020,view,1,2025-05-18 04:14:16
U000845,P0009,view,1,2025-01-23 15:18:49
U001001,P0069,add_to_cart,3,2025-04-27 22:09:38
U000345,P0088,add_to_cart,3,2025-01-20 02:23:22
U001207,P0031,view,1,2025-06-16 01:58:51
U000448,P0035,add_to_cart,3,2025-01-26 01:45:28
U000525,P0017,click,2,2025-07-14 00:34:03
U001552,P0093,view,1,2025-05-02 18:44:35
U001351,P0010,click,2,2025-06-24 11:04:50
U001393,P0063,click,2,2025-01-29 06:38:33
U001895,P0049,view,1,2025-08-02 16:36:04
U000228,P0093,view,1,2025-10-26 16:18:28
U000327,P0060,view,1,2025-09-17 22:48:27
U001334,P0055,view,1,2025-03-17 16:58:09
U001702,P0002,view,1,2025-10-12 05:37:24
U000308,P0008,click,2,2025-03-18 22:28:07
U001806,P0015,view,1,2025-10-15 22:23:27
U001771,P0040,view,1,2025-06-15 06:16:10
U000284,P0008,view,1,2025-03-29 11:04:26
U000168,P0002,view,1,2025-09-10 21:50:22
U000246,P0015,add_to_cart,3,2024-12-04 11:36:39
U001793,P0008,conversion,5,2025-08-06 06:38:37
U001531,P0049,conversion,5,2025-10-19 02:55:45
U000658,P0043,add_to_cart,3,2024-11-30 05:32:52
U000381,P0000,view,1,2025-05-19 11:45:27
U001172,P0032,click,2,2025-01-18 23:11:48
U001418,P0016,click,2,2025-06-11 06:51:07
U000519,P0045,view,1,2025-06-07 21:46:57
U000198,P0076,view,1,2025-08-05 23:43:30
U000834,P0042,view,1,2025-07-05 19:06:44
U000951,P0000,click,2,2025-04-03 08:47:41
U000446,P0095,click,2,2025-06-30 03:53:59
U000964,P0077,add_to_cart,3,2025-02-02 03:49:33
U001683,P0030,add_to_cart,3,2025-07-29 22:13:38
U000374,P0080,view,1,2025-07-31 23:15:12
U001541,P0094,add_to_cart,3,2025-05-23 02:17:06
U001457,P0048,conversion,5,2025-07-25 22:46:59
U000900,P0003,click,2,2025-03-09 19:05:06
U001163,P0047,view,1,2024-12-27 06:03:01
U000610,P0018,view,1,2024-12-21 23:42:19
U001585,P0008,view,1,2025-05-04 11:05:41
U000249,P0024,add_to_cart,3,2025-06-20 09:51:27
U000648,P0064,click,2,2024-11-23 14:33:10
U000186,P0086,view,1,2025-05-06 00:41:39
U000764,P0047,add_to_cart,3,2025-11-21 16:14:16
U001895,P0044,conversion,5,2025-07-10 19:11:15
U000540,P0071,click,2,2025-08-15 22:49:05
U000511,P0000,add_to_cart,3,2025-01-05 09:14:06
U001034,P0060,view,1,2025-08-29 01:56:39
U000026,P0097,view,1,2025-07-13 17:08:04
U000187,P0071,click,2,2025-11-01 06:53:38
U000054,P0039,click,2,2025-11-05 02:07:27
U001544,P0008,view,1,2025-04-21 05:32:24
U000371,P0008,click,2,2025-10-22 04:45:16
U000788,P0015,view,1,2025-01-04 13:09:10
U001373,P0089,click,2,2025-01-28 08:37:13
U000870,P0088,view,1,2025-09-29 08:58:26
U001448,P0017,click,2,2025-05-25 03:52:55
U001592,P0049,view,1,2025-04-29 11:45:15
U001925,P0053,add_to_cart,3,2025-04-23 23:06:29
U001216,P0060,view,1,2025-01-13 04:33:57
U000051,P0024,view,1,2024-11-28 19:12:19
U001602,P0024,view,1,2025-06-27 06:12:13
U001636,P0029,click,2,2024-12-05 14:40:04
U000440,P0089,add_to_cart,3,2025-06-16 17:44:53
U001113,P0030,view,1,2025-01-13 14:13:59
U000904,P0039,click,2,2025-10-15 05:50:35
U001109,P0043,view,1,2024-11-29 06:16:11
U001818,P0062,view,1,2025-02-24 00:10:45
U000906,P0013,view,1,2025-07-23 10:42:26
U000839,P0037,click,2,2025-01-08 09:07:52
U001414,P0048,view,1,2025-05-18 23:08:21
U000312,P0019,click,2,2024-12-14 19:48:02
U001595,P0050,click,2,2025-07-27 14:27:32
U000476,P0013,add_to_cart,3,2025-09-12 21:47:08
U001925,P0081,view,1,2025-10-01 04:22:01
U001884,P0068,click,2,2025-01-29 19:28:38
U000861,P0000,click,2,2025-11-16 03:36:52
U000403,P0090,conversion,5,2025-05-05 08:49:12
U001292,P0020,view,1,2025-02-06 08:11:14
U000515,P0025,view,1,2025-08-10 22:32:00
U000306,P0055,view,1,2025-11-07 19:27:00
U001664,P0036,click,2,2025-10-31 10:26:01
U000515,P0002,view,1,2025-03-05 12:06:54
U001864,P0044,view,1,2025-03-11 17:41:50
U000922,P0098,view,1,2025-03-07 08:29:24
U000225,P0006,view,1,2025-02-15 13:18:29
U001068,P0078,conversion,5,2025-03-29 09:20:44
U000488,P0094,view,1,2025-09-30 15:21:18
U001280,P0023,view,1,2025-07-11 18:43:47
U000977,P0012,view,1,2025-04-19 21:54:45
U000332,P0043,click,2,2025-07-25 12:14:02
U001936,P0074,click,2,2025-08-02 13:36:24
U001876,P0077,click,2,2025-02-02 04:06:10
U000816,P0098,view,1,2025-07-30 01:23:16
U001693,P0029,click,2,2025-03-01 01:06:21
U000388,P0013,click,2,2025-04-01 11:23:31
U001165,P0057,click,2,2025-06-13 10:51:58
U001718,P0066,view,1,2025-08-14 00:37:24
U001104,P0099,click,2,2025-10-07 17:28:21
U000757,P0082,add_to_cart,3,2025-10-28 14:13:23
U000512,P0004,view,1,2025-05-29 22:34:26
U001623,P0037,view,1,2025-11-07 06:43:49
U001170,P0002,add_to_cart,3,2024-11-25 00:55:20
U001611,P0087,click,2,2024-12-24 07:15:58
U001285,P0057,click,2,2025-01-31 03:17:01
U000565,P0050,click,2,2024-11-27 00:17:35
U001955,P0096,add_to_cart,3,2025-09-04 12:13:24
U001056,P0090,view,1,2025-09-08 14:57:59
U000944,P0043,click,2,2025-03-17 10:00:12
U001670,P0076,view,1,2025-10-03 12:40:50
U000190,P0042,click,2,2025-08-06 19:47:28
U001494,P0036,add_to_cart,3,2025-11-19 02:36:07
U001821,P0085,view,1,2025-08-05 04:53:04
U001354,P0080,view,1,2025-01-17 03:22:49
U001270,P0092,add_to_cart,3,2025-03-18 14:09:57
U000766,P0060,view,1,2025-01-24 19:01:02
U001334,P0020,view,1,2025-08-05 03:45:49
U001756,P0006,click,2,2025-10-29 07:33:45
U001422,P0029,view,1,2025-04-16 23:32:23
U001124,P0067,click,2,2025-02-14 05:41:19
U001220,P0006,click,2,2025-04-30 03:23:17
U000885,P0034,view,1,2025-07-12 11:35:15
U001870,P0091,click,2,2024-11-29 23:16:24
U000503,P0069,view,1,2025-07-08 04:05:31
U000209,P0069,view,1,2024-12-27 17:18:17
U000845,P0057,click,2,2025-11-22 08:21:03
U000335,P0073,view,1,2025-11-17 09:28:17
U001335,P0032,click,2,2025-01-22 10:11:48
U001825,P0008,view,1,2025-02-17 07:07:44
U001293,P0000,conversion,5,2025-05-19 20:00:58
U000220,P0019,click,2,2025-04-13 05:06:00
U001484,P0007,add_to_cart,3,2025-02-27 07:44:35
U000396,P0049,view,1,2024-11-26 05:40:44
U000105,P0052,click,2,2025-02-01 16:32:15
U001573,P0019,view,1,2025-06-24 20:53:06
U000529,P0035,view,1,2025-11-10 23:06:46
U000024,P0072,click,2,2025-03-06 03:56:14
U001563,P0054,view,1,2025-07-02 01:50:39
U000746,P0001,view,1,2025-05-17 01:05:32
U000884,P0018,view,1,2025-04-29 01:43:48
U000317,P0045,view,1,2025-10-08 08:21:55
U001384,P0044,click,2,2025-10-05 19:15:43
U000746,P0042,click,2,2025-11-17 17:02:00
U000909,P0043,add_to_cart,3,2025-08-23 05:58:53
U000835,P0085,click,2,2024-12-15 14:15:26
U000227,P0020,add_to_cart,3,2025-02-27 19:41:18
U001713,P0000,view,1,2025-07-17 16:14:36
U000732,P0053,add_to_cart,3,2025-04-18 01:31:17
U001405,P0040,view,1,2025-08-01 19:33:58
U000499,P0006,click,2,2025-09-14 07:40:01
U000516,P0002,view,1,2025-05-16 01:53:06
U001473,P0035,view,1,2024-11-23 01:22:55
U001814,P0076,view,1,2025-01-12 23:13:46
U000939,P0020,add_to_cart,3,2025-11-14 09:18:13
U000920,P0001,view,1,2025-09-11 16:00:01
U001851,P0046,click,2,2025-03-16 19:10:23
U000439,P0029,view,1,2025-02-24 20:27:17
U001338,P0022,view,1,2025-04-17 13:29:55
U000399,P0071,view,1,2025-03-26 08:28:19
U001134,P0016,view,1,2025-01-13 09:28:04
U000308,P0069,click,2,2025-10-16 17:09:58
U000198,P0095,view,1,2025-09-15 19:10:45
U000075,P0050,view,1,2025-11-03 22:38:16
U001075,P0009,click,2,2025-08-17 14:44:13
U001952,P0015,click,2,2025-03-22 12:08:16
U001069,P0075,add_to_cart,3,2024-12-09 01:56:54
U001113,P0027,click,2,2025-04-08 10:26:37
U001441,P0093,view,1,2025-04-09 13:44:46
U000533,P0024,view,1,2025-02-17 02:15:14
U000682,P0098,view,1,2025-08-20 23:47:02
U001413,P0009,view,1,2025-09-15 12:07:30
U001144,P0036,view,1,2025-05-06 18:42:04
U000446,P0097,click,2,2025-03-02 02:50:06
U001544,P0007,add_to_cart,3,2025-06-05 10:02:07
U001131,P0067,view,1,2025-09-11 13:03:47
U000013,P0032,add_to_cart,3,2024-12-23 12:01:48
U001505,P0011,click,2,2025-08-21 13:52:07
U001661,P0014,click,2,2025-06-17 16:09:41
U000944,P0028,view,1,2025-10-05 07:59:07
U001515,P0024,view,1,2025-05-12 11:43:32
U001161,P0042,view,1,2025-09-25 11:25:46
U000848,P0017,view,1,2025-04-14 08:55:15
U000504,P0039,view,1,2025-09-21 05:56:32
U001382,P0046,conversion,5,2025-03-10 20:54:55
U001532,P0093,click,2,2025-08-13 17:11:36
U001530,P0095,click,2,2024-11-29 01:50:41
U000500,P0070,click,2,2025-02-25 03:48:15
U001114,P0030,view,1,2025-10-28 01:43:27
U000402,P0026,view,1,2025-04-27 03:29:17
U001067,P0062,view,1,2025-10-09 23:03:19
U001348,P0029,view,1,2025-08-22 06:24:15
U001073,P0007,view,1,2025-03-08 09:13:29
U001849,P0070,view,1,2025-10-15 03:18:36
U001288,P0074,add_to_cart,3,2025-10-29 10:08:00
U001233,P0088,view,1,2025-11-06 20:12:31
U001531,P0064,view,1,2025-06-08 19:57:05
U001954,P0066,click,2,2025-06-23 02:36:45
U000662,P0078,view,1,2025-01-18 19:08:33
U000716,P0043,view,1,2025-01-07 22:02:07
U000561,P0051,view,1,2025-04-08 13:41:00
U001731,P0023,view,1,2025-10-28 07:04:38
U000107,P0004,view,1,2025-08-28 03:44:08
U000801,P0037,view,1,2025-07-02 02:35:01
U000569,P0067,view,1,2025-05-17 05:00:33
U000601,P0017,click,2,2025-06-04 07:45:31
U001282,P0005,conversion,5,2025-02-27 08:54:52
U001898,P0085,click,2,2025-06-11 20:11:10
U001989,P0078,view,1,2025-04-15 05:37:52
U000288,P0079,view,1,2025-03-10 02:52:09
U001289,P0034,view,1,2025-11-22 10:58:52
U000439,P0025,click,2,2025-08-26 09:19:55
U000932,P0062,click,2,2025-04-27 03:05:45
U001172,P0030,click,2,2025-05-01 10:04:19
U001904,P0032,click,2,2025-01-20 21:28:25
U001606,P0005,view,1,2025-02-07 11:50:36
U001720,P0001,view,1,2025-01-11 03:33:08
U000929,P0055,add_to_cart,3,2025-02-20 09:37:17
U001876,P0034,click,2,2025-05-07 22:24:50
U001200,P0012,click,2,2024-12-07 16:30:11
U001218,P0072,view,1,2025-04-19 18:52:37
U001609,P0042,view,1,2025-04-28 08:36:32
U001833,P0086,view,1,2025-10-02 02:06:28
U000204,P0002,click,2,2025-05-21 19:12:37
U001498,P0022,view,1,2025-07-15 10:52:28
U000142,P0029,conversion,5,2025-09-19 22:03:01
U000340,P0023,add_to_cart,3,2025-07-23 10:58:38
U000752,P0062,click,2,2025-06-16 04:17:14
U000147,P0072,view,1,2025-04-30 02:44:34
U000304,P0016,view,1,2025-03-12 22:31:27
U000239,P0028,add_to_cart,3,2025-07-08 01:40:16
U001038,P0065,view,1,2024-12-21 09:03:18
U001312,P0095,view,1,2025-01-11 23:49:17
U000829,P0055,add_to_cart,3,2025-04-16 13:16:13
U001803,P0060,view,1,2025-07-06 13:58:11
U001627,P0039,view,1,2025-03-23 07:27:43
U001543,P0074,view,1,2025-06-30 22:32:52
U001015,P0020,click,2,2025-10-05 21:26:42
U000181,P0052,click,2,2025-05-29 23:01:47
U001519,P0064,conversion,5,2025-11-11 16:48:24
U001304,P0032,view,1,2025-10-20 22:22:05
U001628,P0026,click,2,2025-11-02 09:59:21
U001160,P0065,conversion,5,2025-08-08 15:09:43
U000151,P0080,view,1,2025-11-09 06:09:54
U001924,P0044,view,1,2025-01-29 09:41:04
U001786,P0039,view,1,2025-01-14 03:27:52
U000454,P0037,view,1,2025-09-09 10:41:22
U000585,P0072,view,1,2024-12-12 08:53:09
U001686,P0081,add_to_cart,3,2025-03-02 09:38:24
U001937,P0027,view,1,2025-02-02 23:48:52
U001105,P0008,click,2,2025-07-15 15:39:27
U000964,P0092,click,2,2025-06-14 10:18:00
U001846,P0029,view,1,2025-04-22 00:51:47
U000831,P0045,view,1,2025-02-02 10:03:13
U000459,P0075,click,2,2025-01-26 03:26:47
U001716,P0060,conversion,5,2025-05-01 06:29:04
U000345,P0049,view,1,2025-06-29 16:02:59
U000615,P0084,add_to_cart,3,2025-07-21 11:56:15
U001731,P0031,click,2,2025-01-11 18:49:02
U001259,P0048,view,1,2024-11-27 01:28:57
U001489,P0073,click,2,2025-04-20 19:47:00
U000160,P0056,add_to_cart,3,2025-05-03 16:29:44
U001725,P0003,click,2,2025-04-26 09:17:16
U001845,P0023,view,1,2024-12-20 23:33:36
U000649,P0023,add_to_cart,3,2025-05-17 23:02:57
U000926,P0030,view,1,2025-11-19 11:38:29
U001759,P0089,view,1,2025-07-01 19:30:13
U000285,P0052,view,1,2025-07-07 07:57:33
U001560,P0067,conversion,5,2025-04-30 06:44:22
U000228,P0059,view,1,2025-01-30 11:14:01
U001151,P0008,view,1,2025-02-04 05:09:39
U001123,P0024,view,1,2025-11-04 09:17:30
U000212,P0063,click,2,2025-04-05 15:32:25
U000059,P0099,view,1,2025-04-18 03:41:29
U000610,P0082,conversion,5,2025-07-17 18:22:04
U000025,P0024,view,1,2025-07-09 21:29:28
U001924,P0082,click,2,2025-11-10 15:44:06
U000750,P0039,view,1,2025-11-03 06:42:06
U001537,P0014,add_to_cart,3,2025-07-14 02:14:31
U001791,P0025,add_to_cart,3,2025-08-05 00:43:58
U001334,P0099,click,2,2025-10-07 15:36:54
U000969,P0079,click,2,2025-01-21 16:34:44
U000187,P0039,conversion,5,2025-07-09 02:39:20
U000607,P0002,view,1,2025-11-13 00:53:22
U000937,P0074,click,2,2025-09-05 01:45:34
U001238,P0070,view,1,2025-07-15 00:28:03
U000169,P0043,view,1,2025-09-26 00:02:14
U000993,P0090,conversion,5,2025-09-03 19:44:17
U000172,P0014,view,1,2025-06-23 15:26:58
U000954,P0039,view,1,2025-02-27 01:15:32
U000698,P0005,view,1,2025-02-14 09:17:32
U001563,P0030,view,1,2025-03-27 06:34:23
U001339,P0000,view,1,2025-09-10 14:39:36
U001100,P0095,view,1,2025-06-25 11:06:41
U000710,P0083,view,1,2025-09-04 03:04:52
U000320,P0006,view,1,2025-05-27 04:27:20
U001707,P0002,click,2,2025-10-24 18:06:03
U000327,P0018,add_to_cart,3,2025-04-27 00:46:47
U000952,P0001,view,1,2025-06-26 16:18:09
U001068,P0037,click,2,2025-06-10 16:11:50
U000647,P0006,conversion,5,2025-05-21 22:55:31
U000411,P0051,view,1,2025-08-25 12:58:11
U000605,P0043,view,1,2025-06-03 03:58:33
U001260,P0030,view,1,2025-05-16 21:16:36
U000109,P0002,click,2,2025-07-18 00:21:14
U001832,P0094,click,2,2025-02-03 11:53:32
U001392,P0056,view,1,2025-04-16 07:04:44
U000132,P0072,view,1,2025-11-13 15:20:58
U000784,P0077,view,1,2025-09-22 01:33:27
U001354,P0048,view,1,2025-05-10 05:47:10
U000202,P0002,view,1,2024-11-27 13:23:29
U000237,P0094,add_to_cart,3,2025-03-19 16:44:30
U000275,P0003,click,2,2025-01-08 21:54:40
U000892,P0083,view,1,2025-02-26 16:58:13
U001064,P0027,click,2,2025-03-01 17:11:09
U001009,P0014,click,2,2025-06-14 17:21:21
U001876,P0060,add_to_cart,3,2025-01-28 19:34:56
U001562,P0054,view,1,2024-12-11 17:34:53
U001066,P0094,click,2,2025-06-13 23:19:28
U000936,P0074,click,2,2025-10-25 10:37:10
U001261,P0024,view,1,2025-10-02 08:28:00
U000436,P0022,click,2,2025-02-28 10:04:15
U001064,P0002,view,1,2025-11-05 10:12:04
U000288,P0051,click,2,2025-07-16 21:15:53
U000018,P0015,view,1,2025-10-04 12:50:24
U000124,P0012,view,1,2025-02-26 16:36:00
U000713,P0035,view,1,2024-12-29 21:41:42
U000712,P0004,view,1,2025-03-29 21:31:42
U000155,P0053,add_to_cart,3,2025-02-08 11:40:20
U001648,P0088,add_to_cart,3,2025-07-14 23:43:21
U001054,P0015,view,1,2025-06-15 18:24:47
U000391,P0054,view,1,2025-09-08 11:46:10
U001487,P0001,click,2,2025-02-04 09:24:26
U001247,P0094,view,1,2025-09-15 15:16:16
U000013,P0014,view,1,2025-07-13 13:52:12
U000038,P0026,click,2,2024-12-25 15:05:40
U001969,P0067,click,2,2025-01-21 20:39:40
U000249,P0089,click,2,2025-01-10 17:07:41
U001493,P0007,click,2,2025-04-28 01:19:39
U000907,P0051,view,1,2024-11-26 13:57:41
U001274,P0042,view,1,2024-12-04 03:35:50
U001950,P0036,add_to_cart,3,2024-11-24 11:24:04
U001144,P0069,click,2,2025-11-06 01:02:23
U000686,P0001,view,1,2024-12-18 14:01:27
U001004,P0020,view,1,2025-03-15 05:24:51
U001635,P0073,view,1,2025-03-18 07:01:43
U000628,P0011,click,2,2024-12-12 01:10:27
U000034,P0066,click,2,2025-08-03 02:45:20
U001141,P0016,click,2,2025-08-05 09:18:31
U000835,P0002,click,2,2025-08-20 23:43:39
U000583,P0053,view,1,2025-05-22 21:28:21
U001663,P0070,view,1,2025-11-18 21:56:25
U001745,P0070,view,1,2025-04-26 16:11:41
U000284,P0021,view,1,2025-01-18 18:25:59
U001565,P0050,view,1,2025-10-15 00:17:12
U001996,P0037,add_to_cart,3,2025-07-20 08:30:28
U001238,P0091,view,1,2025-08-31 01:53:35
U001740,P0064,view,1,2025-09-08 20:41:31
U000717,P0016,add_to_cart,3,2024-12-18 21:51:21
U001038,P0012,view,1,2025-09-26 12:00:15
U000576,P0060,view,1,2025-03-21 04:38:35
U000429,P0090,view,1,2025-09-06 14:36:57
U001320,P0077,click,2,2025-08-02 23:52:59
U001962,P0041,add_to_cart,3,2025-08-06 14:18:06
U000724,P0040,view,1,2025-02-18 20:24:40
U001724,P0067,view,1,2025-10-19 23:52:59
U000063,P0055,add_to_cart,3,2024-12-05 20:50:20
U001422,P0032,view,1,2025-10-26 21:52:00
U001622,P0073,add_to_cart,3,2025-03-13 03:33:41
U001838,P0060,click,2,2025-09-02 16:27:29
U000561,P0032,view,1,2025-11-21 04:20:55
U001169,P0062,click,2,2025-06-29 19:17:18
U001413,P0098,view,1,2024-12-20 05:20:34
U001830,P0096,conversion,5,2025-02-15 07:34:38
U001916,P0023,view,1,2025-03-19 11:15:11
U000295,P0030,click,2,2025-01-07 15:59:55
U000927,P0084,view,1,2024-11-29 05:42:24
U000470,P0019,click,2,2025-02-10 00:47:53
U001332,P0088,view,1,2025-06-11 09:08:43
U001027,P0068,click,2,2025-10-03 22:11:47
U000970,P0007,click,2,2025-07-04 00:46:45
U001382,P0094,view,1,2025-06-03 06:31:45
U000118,P0081,view,1,2025-03-27 13:51:06
U000125,P0054,add_to_cart,3,2025-01-20 21:48:19
U000234,P0003,click,2,2025-11-07 17:23:04
U001073,P0036,view,1,2025-07-27 14:08:02
U000049,P0049,click,2,2025-10-16 09:17:19
U001863,P0084,click,2,2025-06-21 20:35:49
U000970,P0087,click,2,2025-05-24 07:39:04
U000690,P0024,add_to_cart,3,2025-01-13 04:13:34
U000496,P0070,view,1,2024-12-05 15:23:55
U001361,P0081,view,1,2025-07-10 10:48:10
U000420,P0051,click,2,2025-07-18 18:49:56
U000297,P0014,view,1,2025-06-20 12:44:25
U000685,P0091,conversion,5,2025-05-10 14:38:40
U001750,P0084,view,1,2025-07-31 00:42:41
U001758,P0021,click,2,2025-03-29 20:10:15
U001361,P0002,add_to_cart,3,2025-10-12 04:41:18
U000546,P0090,click,2,2025-08-10 11:45:31
U000811,P0077,view,1,2025-04-20 18:58:13
U001978,P0094,view,1,2025-03-18 03:35:49
U001705,P0023,click,2,2025-01-23 19:22:01
U001135,P0006,click,2,2025-09-07 00:47:25
U001329,P0068,view,1,2025-09-23 23:22:19
U001808,P0011,click,2,2025-08-08 20:18:32
U000169,P0066,view,1,2025-11-22 17:59:08
U001800,P0068,view,1,2025-08-20 13:28:16
U000971,P0038,view,1,2025-01-14 08:32:01
U001437,P0016,click,2,2025-03-18 01:04:09
U001581,P0040,click,2,2025-11-10 14:53:32
U001015,P0001,add_to_cart,3,2024-11-27 04:03:48
U000514,P0014,add_to_cart,3,2025-03-30 17:26:11
U000354,P0094,view,1,2025-07-21 23:08:32
U001732,P0049,click,2,2025-08-25 06:29:44
U001149,P0048,view,1,2025-08-01 19:00:02
U000161,P0008,view,1,2025-01-20 12:43:35
U001236,P0016,view,1,2024-12-14 08:32:49
