user_idx,product_idx,implicit_rating,interaction_type
1110,64,5,conversion
1767,39,1,view
1583,14,2,click
915,99,2,click
1139,22,5,conversion
180,87,2,click
772,14,1,view
293,45,2,click
1118,17,2,click
1057,33,2,click
1874,93,1,view
905,15,2,click
1038,3,1,view
667,78,3,add_to_cart
1999,22,3,add_to_cart
1775,77,2,click
237,20,1,view
1693,86,5,conversion
1848,39,2,click
1307,39,3,add_to_cart
1904,47,5,conversion
1536,92,2,click
801,43,1,view
1031,27,2,click
961,3,1,view
86,90,1,view
1768,58,2,click
1343,88,1,view
46,48,2,click
379,14,2,click
281,0,3,add_to_cart
448,47,2,click
1598,30,5,conversion
1898,78,2,click
910,79,2,click
169,79,2,click
1843,87,5,conversion
1298,23,2,click
766,19,1,view
749,46,2,click
954,22,1,view
1567,46,2,click
1618,72,5,conversion
1279,65,3,add_to_cart
1981,40,2,click
733,20,3,add_to_cart
1229,19,2,click
988,4,1,view
1291,74,2,click
580,45,2,click
654,40,3,add_to_cart
278,20,3,add_to_cart
658,37,2,click
1028,92,3,add_to_cart
1911,22,3,add_to_cart
1778,73,1,view
1229,64,2,click
1803,87,2,click
917,30,1,view
749,86,3,add_to_cart
482,58,1,view
1294,54,2,click
299,26,1,view
1282,9,1,view
1246,94,1,view
729,61,2,click
386,16,2,click
766,83,3,add_to_cart
804,52,1,view
1793,44,2,click
1301,60,1,view
1141,94,1,view
1017,36,3,add_to_cart
104,30,2,click
435,52,1,view
1957,66,1,view
1445,6,1,view
1282,65,1,view
238,87,1,view
1914,64,1,view
1972,2,1,view
1980,97,1,view
1283,70,1,view
1118,41,1,view
1038,65,2,click
799,93,1,view
321,59,1,view
854,7,1,view
1797,37,1,view
1561,47,3,add_to_cart
1929,71,1,view
1081,57,1,view
482,47,1,view
176,75,2,click
1375,95,2,click
911,33,1,view
1730,2,2,click
101,54,1,view
1353,33,1,view
1976,88,1,view
147,81,1,view
656,29,2,click
1982,53,1,view
665,42,2,click
373,33,2,click
1620,17,3,add_to_cart
1147,86,2,click
110,14,1,view
130,14,1,view
61,65,5,conversion
1831,29,2,click
390,14,1,view
888,81,2,click
1301,87,3,add_to_cart
252,45,3,add_to_cart
300,96,5,conversion
420,33,1,view
1577,7,3,add_to_cart
1127,72,1,view
1407,61,2,click
1851,94,3,add_to_cart
999,98,1,view
1654,59,1,view
1790,71,3,add_to_cart
786,97,1,view
108,43,2,click
122,91,1,view
57,45,1,view
1106,29,1,view
1495,35,1,view
1428,95,1,view
601,92,1,view
930,79,1,view
413,66,5,conversion
1818,96,3,add_to_cart
657,28,1,view
389,94,1,view
595,55,1,view
1847,85,1,view
317,37,2,click
164,8,1,view
533,10,1,view
1130,13,1,view
1499,70,2,click
1788,49,1,view
1424,28,1,view
1302,22,1,view
1099,26,3,add_to_cart
1487,83,5,conversion
839,64,2,click
835,3,2,click
838,78,1,view
1547,51,2,click
1736,35,1,view
1967,77,3,add_to_cart
1798,10,2,click
1006,72,2,click
878,42,2,click
369,80,1,view
1530,32,3,add_to_cart
1676,82,2,click
1244,32,2,click
10,59,2,click
1132,39,1,view
1756,64,1,view
1220,83,2,click
1505,21,3,add_to_cart
478,7,1,view
1792,60,1,view
1606,39,2,click
1687,42,3,add_to_cart
64,83,5,conversion
1905,19,2,click
26,9,5,conversion
1039,31,1,view
1710,78,5,conversion
64,65,1,view
1843,69,2,click
1105,12,2,click
1547,28,1,view
112,14,1,view
583,58,1,view
1340,82,1,view
1429,32,1,view
1755,29,2,click
1726,86,1,view
831,60,1,view
1993,88,1,view
1393,42,1,view
1804,11,1,view
558,46,2,click
1390,16,1,view
1839,96,2,click
1916,16,1,view
699,45,1,view
1649,55,1,view
1798,1,3,add_to_cart
14,68,5,conversion
1110,95,2,click
1994,60,2,click
611,95,2,click
631,30,1,view
911,21,1,view
1038,47,1,view
1948,54,2,click
1975,92,2,click
160,96,1,view
474,45,1,view
1143,9,2,click
1476,63,1,view
949,53,3,add_to_cart
1929,91,3,add_to_cart
1210,86,5,conversion
1479,5,1,view
1960,60,1,view
181,12,1,view
348,40,2,click
395,58,5,conversion
652,74,1,view
676,69,1,view
1422,44,2,click
1281,37,2,click
80,85,1,view
542,55,3,add_to_cart
968,17,1,view
938,98,2,click
1706,66,2,click
166,13,2,click
1033,18,1,view
1908,95,2,click
899,48,3,add_to_cart
1563,87,1,view
1364,98,2,click
744,40,2,click
1297,87,2,click
1577,5,1,view
754,28,2,click
1861,59,1,view
1466,52,1,view
511,16,3,add_to_cart
1818,34,2,click
782,3,3,add_to_cart
1895,62,2,click
360,70,2,click
439,96,2,click
1718,16,1,view
58,46,1,view
1998,19,1,view
1745,94,5,conversion
1843,55,1,view
787,86,3,add_to_cart
1069,80,2,click
371,61,1,view
346,67,2,click
120,83,3,add_to_cart
348,50,2,click
1512,87,1,view
807,0,2,click
1290,91,5,conversion
825,64,2,click
679,64,5,conversion
1246,30,5,conversion
144,79,1,view
1695,94,1,view
1502,4,3,add_to_cart
608,16,1,view
1239,41,5,conversion
613,88,2,click
709,53,1,view
716,95,1,view
639,53,1,view
50,99,1,view
1568,96,3,add_to_cart
596,12,1,view
441,11,1,view
1351,91,2,click
791,98,2,click
1727,12,1,view
108,7,1,view
902,75,1,view
1999,56,1,view
256,14,1,view
1863,5,1,view
1789,86,1,view
767,86,2,click
53,88,3,add_to_cart
1571,41,1,view
1894,0,2,click
1483,71,2,click
198,80,1,view
1025,64,2,click
898,18,1,view
1947,7,1,view
481,2,5,conversion
1149,88,1,view
946,18,1,view
1709,76,1,view
1878,50,3,add_to_cart
462,35,2,click
1822,66,2,click
1611,55,5,conversion
182,94,1,view
73,5,2,click
1615,71,1,view
555,73,1,view
596,88,1,view
138,55,3,add_to_cart
1613,74,1,view
226,18,1,view
1473,77,5,conversion
655,18,1,view
989,15,2,click
963,7,2,click
881,64,1,view
1430,91,2,click
971,17,3,add_to_cart
138,98,1,view
1108,83,3,add_to_cart
1926,33,1,view
504,28,1,view
667,70,1,view
1198,90,1,view
519,70,3,add_to_cart
467,2,3,add_to_cart
621,87,5,conversion
495,49,3,add_to_cart
761,82,3,add_to_cart
1161,14,2,click
503,95,2,click
1233,86,1,view
703,71,2,click
164,68,1,view
778,21,3,add_to_cart
6,35,3,add_to_cart
774,11,1,view
130,4,1,view
1405,89,1,view
711,95,2,click
139,48,1,view
1254,25,2,click
1175,89,2,click
664,24,5,conversion
788,99,1,view
730,2,2,click
1133,9,2,click
1145,46,3,add_to_cart
1967,29,3,add_to_cart
616,96,2,click
788,82,1,view
695,8,1,view
1552,84,2,click
1467,49,3,add_to_cart
1974,67,5,conversion
1385,10,1,view
129,41,3,add_to_cart
327,8,1,view
1626,83,2,click
1279,30,2,click
434,69,1,view
35,5,2,click
79,30,2,click
1672,64,2,click
1233,88,1,view
944,29,1,view
1985,59,1,view
1945,94,2,click
1908,80,3,add_to_cart
1317,13,1,view
1208,39,1,view
64,61,1,view
1582,43,2,click
558,95,1,view
1014,49,1,view
612,88,1,view
484,2,3,add_to_cart
1049,32,2,click
739,19,2,click
276,47,1,view
1963,79,2,click
1657,16,1,view
698,9,1,view
1828,30,2,click
1508,25,1,view
1804,40,2,click
883,13,1,view
1504,24,3,add_to_cart
437,1,1,view
203,80,3,add_to_cart
220,9,1,view
1343,89,1,view
286,26,2,click
1778,53,1,view
1409,79,1,view
369,95,5,conversion
1935,27,2,click
758,92,2,click
1515,19,1,view
240,9,1,view
1199,3,3,add_to_cart
1124,27,2,click
100,64,1,view
1167,27,3,add_to_cart
423,5,2,click
1685,8,1,view
1649,83,2,click
1290,82,2,click
1928,54,3,add_to_cart
43,20,1,view
1552,65,1,view
1154,52,2,click
1359,93,2,click
242,69,1,view
483,26,2,click
1889,82,3,add_to_cart
1856,66,1,view
1110,31,3,add_to_cart
756,64,2,click
17,46,5,conversion
1074,99,1,view
1349,75,1,view
74,58,1,view
1013,72,1,view
572,36,1,view
559,20,3,add_to_cart
1343,44,3,add_to_cart
1084,92,5,conversion
1477,48,1,view
559,3,2,click
1938,99,2,click
1405,98,1,view
1803,18,2,click
1653,62,3,add_to_cart
523,18,2,click
1901,19,3,add_to_cart
1311,33,2,click
1131,4,1,view
949,49,2,click
1126,99,3,add_to_cart
424,51,1,view
1378,77,2,click
687,79,1,view
1565,65,1,view
1386,67,2,click
218,34,1,view
504,34,2,click
516,43,5,conversion
664,30,1,view
1160,24,2,click
352,53,1,view
533,44,2,click
119,64,2,click
146,60,1,view
1704,75,1,view
1649,11,5,conversion
596,39,2,click
796,47,2,click
549,74,1,view
1420,77,3,add_to_cart
1458,44,1,view
100,61,1,view
238,12,1,view
29,22,1,view
438,81,1,view
1718,75,1,view
772,44,2,click
1749,45,1,view
1819,97,2,click
1643,46,1,view
1375,38,1,view
890,2,3,add_to_cart
555,68,2,click
589,68,2,click
1460,86,1,view
1561,8,2,click
1015,36,1,view
1531,40,1,view
1071,16,1,view
437,55,2,click
1391,1,2,click
1866,64,2,click
975,29,2,click
96,28,1,view
1978,78,2,click
1563,4,1,view
563,54,1,view
1945,32,1,view
609,0,2,click
1396,58,1,view
692,43,2,click
225,88,5,conversion
1682,25,1,view
1670,99,1,view
1818,29,2,click
1570,60,2,click
1997,87,1,view
591,79,3,add_to_cart
1424,28,1,view
1037,45,1,view
527,2,2,click
801,15,3,add_to_cart
99,15,1,view
1066,40,5,conversion
311,48,1,view
346,26,3,add_to_cart
94,56,2,click
1619,66,3,add_to_cart
1284,43,1,view
1053,88,2,click
857,18,5,conversion
761,37,1,view
1535,89,1,view
1061,53,1,view
1045,22,1,view
817,29,2,click
94,10,2,click
1117,11,1,view
897,91,1,view
524,13,2,click
152,64,2,click
258,59,1,view
728,95,3,add_to_cart
1586,24,2,click
1208,34,2,click
1515,68,2,click
287,59,1,view
448,34,1,view
1220,33,1,view
760,57,2,click
1089,88,3,add_to_cart
823,81,2,click
403,40,5,conversion
967,29,3,add_to_cart
584,42,1,view
637,88,5,conversion
915,23,1,view
1925,86,2,click
1219,25,1,view
1409,83,3,add_to_cart
1105,3,1,view
262,31,1,view
907,65,1,view
296,92,1,view
726,34,3,add_to_cart
1562,20,3,add_to_cart
898,31,2,click
1211,57,1,view
1436,2,1,view
210,32,3,add_to_cart
688,69,2,click
847,10,1,view
552,24,1,view
753,72,2,click
1885,4,1,view
261,64,1,view
656,96,1,view
532,92,5,conversion
585,4,3,add_to_cart
579,19,1,view
7,87,2,click
995,75,2,click
1060,42,1,view
1454,0,1,view
1170,51,2,click
1871,84,5,conversion
1407,56,2,click
1684,74,2,click
383,63,3,add_to_cart
1378,24,1,view
1463,4,3,add_to_cart
1441,63,2,click
1223,5,2,click
1161,62,2,click
1916,68,3,add_to_cart
1288,23,3,add_to_cart
1023,84,3,add_to_cart
1180,65,5,conversion
1938,89,1,view
144,1,1,view
1550,24,1,view
266,35,1,view
1522,24,1,view
684,87,1,view
1980,90,1,view
1587,50,1,view
1791,32,3,add_to_cart
842,88,3,add_to_cart
1489,92,3,add_to_cart
296,82,3,add_to_cart
673,2,1,view
1328,48,1,view
1069,66,3,add_to_cart
589,64,3,add_to_cart
1725,1,2,click
1832,47,2,click
536,61,1,view
15,3,1,view
1167,94,1,view
622,28,2,click
1772,12,5,conversion
1770,22,3,add_to_cart
582,24,2,click
1350,65,1,view
251,31,3,add_to_cart
944,22,2,click
1244,20,2,click
1774,37,3,add_to_cart
1602,94,2,click
825,77,2,click
648,62,1,view
1407,43,1,view
953,40,3,add_to_cart
223,22,3,add_to_cart
24,62,1,view
1688,40,2,click
1391,69,2,click
97,42,1,view
363,23,1,view
1015,83,1,view
345,82,3,add_to_cart
1412,10,1,view
1731,93,3,add_to_cart
950,68,3,add_to_cart
34,7,1,view
632,1,2,click
837,35,5,conversion
303,73,3,add_to_cart
1147,46,1,view
80,56,2,click
386,22,2,click
1774,97,1,view
1410,90,2,click
273,84,1,view
1809,38,1,view
1610,91,2,click
450,5,2,click
1727,12,1,view
759,40,2,click
995,7,1,view
1185,24,1,view
3,96,3,add_to_cart
561,12,1,view
223,15,2,click
372,21,1,view
459,85,2,click
338,95,2,click
763,7,1,view
260,31,1,view
1798,94,1,view
1989,96,3,add_to_cart
445,72,2,click
1396,17,3,add_to_cart
1106,40,3,add_to_cart
1714,64,3,add_to_cart
579,23,1,view
649,4,1,view
204,91,1,view
1917,79,1,view
1736,11,1,view
1556,10,2,click
1734,74,1,view
1397,18,5,conversion
0,42,2,click
1028,82,1,view
1356,22,3,add_to_cart
1753,84,2,click
1635,37,3,add_to_cart
1771,31,2,click
1721,15,2,click
1267,82,1,view
1446,15,2,click
1169,59,3,add_to_cart
1614,68,3,add_to_cart
994,52,1,view
1361,13,2,click
1342,95,3,add_to_cart
1538,13,1,view
565,26,2,click
1666,55,2,click
106,10,2,click
224,0,3,add_to_cart
1970,38,2,click
1847,71,2,click
1669,3,1,view
1360,44,1,view
298,82,2,click
1289,3,2,click
385,80,1,view
1013,24,1,view
753,18,2,click
1368,72,5,conversion
1249,58,1,view
1306,93,2,click
105,95,5,conversion
645,48,1,view
1408,93,1,view
1467,12,3,add_to_cart
871,56,3,add_to_cart
146,18,1,view
1654,78,1,view
555,90,1,view
467,2,1,view
1180,57,1,view
1633,25,1,view
1530,21,1,view
1290,74,1,view
89,58,2,click
33,50,2,click
1774,70,2,click
1974,70,3,add_to_cart
1694,14,2,click
1929,7,2,click
1952,17,3,add_to_cart
288,69,2,click
591,5,1,view
289,51,2,click
877,49,2,click
1064,84,1,view
1404,7,1,view
1631,55,2,click
266,21,1,view
1107,33,2,click
1275,96,1,view
26,37,1,view
1320,95,2,click
380,90,1,view
133,36,3,add_to_cart
1998,4,1,view
1520,55,1,view
1588,59,2,click
1727,61,1,view
253,21,1,view
1051,12,1,view
499,28,1,view
735,28,1,view
609,26,1,view
1304,17,1,view
929,64,2,click
403,26,1,view
1458,22,3,add_to_cart
1930,6,2,click
1408,19,1,view
743,51,1,view
1258,67,1,view
387,33,1,view
697,68,3,add_to_cart
895,45,2,click
1667,46,1,view
1669,60,2,click
1431,31,2,click
1578,44,3,add_to_cart
514,37,2,click
1369,81,2,click
1775,90,5,conversion
1153,93,3,add_to_cart
286,96,2,click
1214,47,1,view
748,34,3,add_to_cart
177,23,2,click
431,9,3,add_to_cart
1651,57,3,add_to_cart
1168,36,3,add_to_cart
1195,37,3,add_to_cart
1862,16,1,view
1051,30,1,view
1301,73,1,view
1025,58,5,conversion
606,19,1,view
1969,76,3,add_to_cart
840,94,1,view
1745,35,2,click
656,82,1,view
1162,38,5,conversion
1088,83,2,click
1454,36,1,view
889,25,2,click
1703,21,2,click
1880,8,1,view
1476,43,2,click
1154,97,1,view
209,21,1,view
1783,64,2,click
1793,36,1,view
501,13,5,conversion
888,48,1,view
1838,47,1,view
1824,80,1,view
455,0,1,view
1392,37,3,add_to_cart
1664,24,1,view
1189,5,1,view
811,37,1,view
1364,80,1,view
1549,42,2,click
1161,36,3,add_to_cart
541,49,5,conversion
1861,56,5,conversion
696,79,5,conversion
298,88,2,click
1478,86,3,add_to_cart
784,19,1,view
971,58,1,view
207,84,1,view
1653,54,3,add_to_cart
745,53,2,click
1538,40,3,add_to_cart
823,39,1,view
435,31,1,view
696,65,1,view
916,14,1,view
865,73,3,add_to_cart
941,73,1,view
461,78,3,add_to_cart
376,35,3,add_to_cart
1316,52,3,add_to_cart
464,39,1,view
866,76,3,add_to_cart
1030,40,1,view
851,23,2,click
422,63,2,click
582,56,1,view
593,8,1,view
441,28,2,click
849,94,3,add_to_cart
237,6,5,conversion
1942,68,3,add_to_cart
978,49,2,click
92,47,1,view
1528,42,1,view
672,70,3,add_to_cart
1597,12,1,view
1514,84,2,click
1885,39,2,click
1815,69,2,click
1305,7,2,click
804,13,2,click
638,48,1,view
1614,63,1,view
1977,66,2,click
759,57,3,add_to_cart
626,54,2,click
52,26,3,add_to_cart
1795,25,2,click
1805,36,1,view
1597,55,1,view
294,63,1,view
1273,80,1,view
935,28,1,view
1531,43,5,conversion
857,58,1,view
1243,7,1,view
1393,99,3,add_to_cart
1907,62,3,add_to_cart
1019,87,1,view
334,85,1,view
764,91,1,view
153,33,1,view
885,52,1,view
1641,95,5,conversion
961,80,1,view
522,3,3,add_to_cart
323,50,1,view
1460,84,2,click
260,25,1,view
1873,74,2,click
1668,43,2,click
356,34,2,click
1217,11,1,view
554,68,2,click
376,54,1,view
1638,67,2,click
52,74,2,click
1884,43,3,add_to_cart
979,65,3,add_to_cart
1973,71,1,view
1063,81,2,click
1005,1,1,view
489,95,1,view
806,97,1,view
989,1,1,view
1689,31,2,click
1709,85,1,view
1599,42,1,view
1096,25,2,click
789,7,1,view
824,88,1,view
1265,70,5,conversion
745,53,2,click
177,8,1,view
397,1,3,add_to_cart
1702,75,1,view
734,67,1,view
1137,88,2,click
57,33,1,view
607,98,1,view
1908,49,1,view
831,81,2,click
1382,12,1,view
7,50,1,view
581,67,1,view
1174,53,1,view
1656,96,2,click
1911,1,1,view
1054,2,2,click
1879,0,1,view
1336,61,3,add_to_cart
1780,87,2,click
1452,91,1,view
1085,90,5,conversion
1601,92,3,add_to_cart
346,38,2,click
499,64,1,view
1693,27,2,click
1225,97,1,view
1163,88,1,view
1370,36,2,click
1697,33,2,click
689,69,3,add_to_cart
1799,99,2,click
700,94,1,view
1663,25,2,click
1969,15,2,click
1229,41,1,view
153,98,1,view
722,86,1,view
1060,21,3,add_to_cart
753,93,2,click
869,29,1,view
96,45,1,view
1058,10,1,view
1701,56,2,click
891,29,3,add_to_cart
1993,58,1,view
1544,25,5,conversion
1146,45,1,view
1288,31,1,view
1564,81,1,view
81,93,2,click
1842,7,2,click
674,86,1,view
1444,31,1,view
244,54,1,view
362,25,2,click
829,23,1,view
488,33,3,add_to_cart
490,47,5,conversion
181,99,2,click
33,41,1,view
1263,16,3,add_to_cart
448,81,2,click
5,48,2,click
1086,78,1,view
272,85,2,click
919,4,1,view
516,47,1,view
1635,88,1,view
1563,29,3,add_to_cart
1383,6,1,view
1309,74,2,click
978,3,1,view
1966,86,2,click
83,70,2,click
952,39,1,view
1319,41,5,conversion
1200,98,1,view
745,83,3,add_to_cart
1884,9,1,view
1378,14,3,add_to_cart
742,83,2,click
871,26,1,view
38,52,2,click
166,2,2,click
1377,10,3,add_to_cart
1403,20,1,view
368,24,1,view
1823,51,1,view
875,64,1,view
468,5,2,click
841,76,5,conversion
404,43,1,view
1483,95,1,view
262,5,1,view
1039,92,2,click
1495,67,2,click
562,17,1,view
1933,70,1,view
1992,12,2,click
1350,55,2,click
1143,94,1,view
327,9,3,add_to_cart
1796,39,2,click
1296,48,1,view
708,67,1,view
397,95,2,click
541,49,1,view
1895,61,1,view
1506,51,2,click
1261,26,1,view
53,94,1,view
966,1,1,view
1034,57,2,click
595,55,3,add_to_cart
550,29,2,click
699,2,2,click
1745,21,1,view
923,3,1,view
1842,94,2,click
1598,44,1,view
1142,31,1,view
1048,69,5,conversion
1287,32,1,view
96,74,1,view
1755,69,1,view
1589,36,2,click
932,75,2,click
540,95,2,click
1046,29,1,view
245,66,2,click
871,6,3,add_to_cart
58,98,2,click
752,91,3,add_to_cart
1174,29,2,click
1488,75,2,click
738,98,1,view
1561,97,5,conversion
1604,1,5,conversion
1764,96,2,click
371,61,1,view
1054,30,2,click
842,96,5,conversion
597,94,3,add_to_cart
1076,80,2,click
1896,38,2,click
1396,96,1,view
1564,65,2,click
16,93,1,view
1904,52,1,view
908,80,1,view
1410,49,1,view
83,32,2,click
1591,56,2,click
1645,70,1,view
1290,87,3,add_to_cart
634,32,1,view
268,74,1,view
1054,23,3,add_to_cart
1188,13,1,view
13,71,1,view
668,73,1,view
1332,64,2,click
200,99,2,click
709,66,3,add_to_cart
796,98,2,click
1653,76,2,click
1644,48,1,view
1911,35,3,add_to_cart
786,41,2,click
128,33,1,view
1021,70,2,click
1562,39,5,conversion
1579,85,2,click
61,41,1,view
397,16,1,view
365,35,1,view
1908,4,1,view
1572,43,3,add_to_cart
1504,87,2,click
1009,69,2,click
690,29,1,view
1129,49,1,view
942,27,1,view
1595,3,1,view
297,12,1,view
1385,91,1,view
658,71,1,view
733,35,1,view
1183,64,3,add_to_cart
611,33,2,click
207,69,2,click
135,76,2,click
1050,26,2,click
984,94,1,view
289,68,2,click
119,65,1,view
449,62,1,view
765,75,1,view
1995,21,1,view
1413,77,2,click
566,57,2,click
502,19,3,add_to_cart
1611,23,1,view
389,89,3,add_to_cart
1002,40,5,conversion
1522,91,2,click
210,54,1,view
1174,49,3,add_to_cart
1258,95,3,add_to_cart
913,8,2,click
144,15,1,view
1857,56,1,view
1708,15,1,view
238,88,1,view
1989,25,2,click
1216,51,1,view
1506,59,2,click
807,99,1,view
1061,95,2,click
1159,21,2,click
1405,91,1,view
1577,91,2,click
75,16,1,view
1461,5,2,click
1816,28,1,view
1137,93,2,click
1160,59,1,view
1310,27,1,view
625,7,3,add_to_cart
1903,98,2,click
645,99,3,add_to_cart
594,20,3,add_to_cart
613,78,2,click
1287,32,3,add_to_cart
366,64,1,view
1896,59,2,click
887,57,1,view
1536,66,1,view
1147,66,1,view
1985,43,5,conversion
435,96,2,click
266,86,1,view
178,25,2,click
415,62,1,view
1644,22,5,conversion
1349,38,3,add_to_cart
1065,12,2,click
612,39,1,view
1168,7,2,click
298,3,2,click
287,59,1,view
1249,74,1,view
1954,16,1,view
975,85,2,click
1673,32,2,click
1457,67,3,add_to_cart
334,72,3,add_to_cart
162,21,1,view
1969,40,1,view
1813,65,1,view
72,15,2,click
771,20,5,conversion
873,96,1,view
1852,8,2,click
1609,16,3,add_to_cart
722,51,1,view
594,28,1,view
1638,19,3,add_to_cart
1950,19,2,click
1879,4,1,view
1891,44,1,view
1878,53,3,add_to_cart
1904,81,1,view
1014,6,3,add_to_cart
901,6,1,view
137,6,2,click
1873,47,5,conversion
1800,46,1,view
1988,45,1,view
1039,67,5,conversion
264,43,2,click
927,71,1,view
421,58,1,view
210,60,2,click
146,86,2,click
1954,71,1,view
1910,89,2,click
1265,13,2,click
1470,92,1,view
1680,69,1,view
1147,62,3,add_to_cart
1876,64,2,click
736,70,2,click
244,67,2,click
879,17,1,view
420,59,2,click
116,64,2,click
138,73,1,view
161,44,3,add_to_cart
1697,22,2,click
19,6,3,add_to_cart
529,62,2,click
143,73,2,click
91,55,2,click
1834,55,2,click
1645,75,1,view
112,24,3,add_to_cart
1887,0,3,add_to_cart
1911,53,5,conversion
1793,8,3,add_to_cart
619,54,3,add_to_cart
1206,10,1,view
1618,58,2,click
355,27,1,view
1975,64,1,view
1328,54,1,view
485,14,2,click
1837,35,1,view
190,18,1,view
36,95,1,view
833,90,2,click
321,79,1,view
794,75,1,view
478,49,1,view
192,29,1,view
1778,13,1,view
1043,63,1,view
63,18,2,click
1025,50,5,conversion
1028,14,1,view
36,25,1,view
800,88,2,click
675,24,1,view
141,24,2,click
1896,64,1,view
877,31,1,view
1815,93,1,view
1075,66,3,add_to_cart
1084,18,1,view
1403,79,3,add_to_cart
1244,66,1,view
231,92,1,view
1163,15,2,click
304,25,2,click
1133,66,1,view
1561,28,2,click
1440,89,3,add_to_cart
654,39,1,view
416,67,1,view
762,40,1,view
576,3,2,click
687,88,1,view
661,45,1,view
604,14,3,add_to_cart
862,79,1,view
976,4,2,click
323,92,2,click
1195,78,3,add_to_cart
568,86,1,view
1413,60,3,add_to_cart
966,70,1,view
1157,53,1,view
729,94,1,view
783,1,1,view
1707,99,5,conversion
1537,38,1,view
1242,36,1,view
1764,47,1,view
439,58,1,view
1848,50,3,add_to_cart
1409,73,3,add_to_cart
411,57,1,view
639,35,2,click
975,92,5,conversion
334,20,1,view
1211,40,3,add_to_cart
594,83,3,add_to_cart
1836,30,1,view
332,5,1,view
197,99,1,view
708,91,3,add_to_cart
765,30,3,add_to_cart
1524,6,1,view
992,2,2,click
1179,45,1,view
1606,90,2,click
45,55,2,click
71,9,1,view
1764,63,1,view
1177,50,3,add_to_cart
1140,16,1,view
455,62,1,view
258,33,1,view
12,42,2,click
1170,80,2,click
499,14,2,click
47,37,2,click
1590,62,2,click
52,41,1,view
1514,88,1,view
211,42,2,click
1239,1,1,view
124,31,3,add_to_cart
859,81,2,click
330,59,5,conversion
1824,49,1,view
1345,46,1,view
1578,76,1,view
1650,13,5,conversion
1269,80,1,view
902,19,2,click
196,59,1,view
1528,33,1,view
1259,71,2,click
969,73,1,view
1345,27,1,view
1393,92,1,view
1510,37,1,view
1531,8,1,view
439,95,1,view
1312,75,2,click
1064,68,1,view
1729,59,5,conversion
83,75,1,view
1737,13,3,add_to_cart
1130,70,1,view
1607,17,2,click
1407,90,5,conversion
1005,93,1,view
1899,12,2,click
1109,69,1,view
383,81,2,click
396,6,2,click
698,88,3,add_to_cart
1699,60,3,add_to_cart
833,83,1,view
648,70,1,view
1522,25,3,add_to_cart
75,93,3,add_to_cart
418,20,1,view
835,37,1,view
44,53,2,click
999,22,2,click
1026,30,1,view
173,75,2,click
1461,10,2,click
59,23,3,add_to_cart
1436,85,2,click
363,76,1,view
1478,96,2,click
9,22,1,view
1551,76,3,add_to_cart
1508,19,3,add_to_cart
1568,71,1,view
152,44,1,view
1822,20,1,view
882,40,2,click
1077,10,2,click
904,59,1,view
1960,82,2,click
706,59,2,click
868,29,5,conversion
1087,13,1,view
35,41,2,click
304,41,1,view
99,5,1,view
181,69,2,click
1819,23,3,add_to_cart
500,2,1,view
1075,67,3,add_to_cart
1910,71,2,click
1913,9,2,click
340,11,1,view
1281,25,2,click
1551,87,2,click
850,44,3,add_to_cart
1945,12,1,view
64,56,3,add_to_cart
558,42,1,view
1768,6,2,click
1441,6,1,view
1881,73,1,view
1244,80,2,click
239,41,2,click
1045,47,2,click
170,88,1,view
1796,41,1,view
1433,38,1,view
1692,20,2,click
703,7,3,add_to_cart
232,21,3,add_to_cart
933,99,2,click
678,7,5,conversion
372,50,1,view
85,24,2,click
1206,62,1,view
16,56,2,click
193,36,2,click
492,63,3,add_to_cart
1991,13,2,click
64,35,1,view
620,15,1,view
1442,68,2,click
247,63,1,view
838,8,1,view
715,71,1,view
1985,37,2,click
490,43,3,add_to_cart
133,20,1,view
1793,29,5,conversion
1525,23,1,view
1776,60,2,click
1264,95,1,view
375,97,1,view
395,93,2,click
630,60,1,view
1648,99,2,click
1182,8,3,add_to_cart
1127,24,1,view
863,24,3,add_to_cart
772,34,3,add_to_cart
1291,80,2,click
1080,42,2,click
149,12,2,click
717,57,1,view
964,2,1,view
924,46,1,view
1837,55,3,add_to_cart
1865,59,1,view
1742,90,1,view
1936,4,1,view
1593,97,1,view
42,60,1,view
1441,93,1,view
1150,49,2,click
1759,64,1,view
1275,59,2,click
19,92,1,view
1767,83,3,add_to_cart
786,14,3,add_to_cart
878,77,1,view
1682,66,1,view
533,91,1,view
644,7,2,click
609,67,1,view
612,39,1,view
1209,33,1,view
1526,77,1,view
816,22,1,view
443,76,3,add_to_cart
196,74,5,conversion
1069,13,2,click
467,68,3,add_to_cart
477,24,1,view
1434,78,2,click
1944,10,1,view
690,23,2,click
1729,79,1,view
944,60,5,conversion
929,11,1,view
1092,79,2,click
1693,82,1,view
1878,50,1,view
165,26,1,view
496,86,2,click
1027,56,1,view
1931,69,1,view
1240,59,2,click
1074,82,3,add_to_cart
339,73,3,add_to_cart
119,73,1,view
1595,57,5,conversion
288,40,2,click
99,6,2,click
10,53,3,add_to_cart
1297,42,1,view
1577,34,1,view
786,85,1,view
684,0,1,view
1161,3,3,add_to_cart
1839,23,3,add_to_cart
1517,47,2,click
1764,64,2,click
1537,76,1,view
942,81,2,click
52,56,2,click
538,14,2,click
355,34,3,add_to_cart
840,86,2,click
213,63,1,view
279,24,3,add_to_cart
1167,81,1,view
469,4,2,click
30,42,3,add_to_cart
